bin,count,bads,goods,dist_bad,dist_good,woe,iv_component
bin_1,12358,752,11606,0.8138528138528138,0.6991566265060241,0.1519047419022368,0.017422894736084698
bin_8,5166,172,4994,0.18614718614718614,0.3008433734939759,-0.480052091323315,0.055060144602637154
