bin,count,bads,goods,dist_bad,dist_good,woe,iv_component
bin_1,11397,593,10804,0.6417748917748918,0.6508433734939759,-0.014031413211830338,0.00012724361420439912
bin_2,6127,331,5796,0.3582251082251082,0.3491566265060241,0.025640974639440352,0.00023252470977726494
