bin,count,bads,goods,dist_bad,dist_good,woe,iv_component
bin_1,15281,594,14687,0.6428571428571429,0.8847590361445783,-0.319392805688267,0.07726172439837775
bin_2,2243,330,1913,0.35714285714285715,0.1152409638554217,1.1311105877232235,0.2736177926877116
