bin,count,bads,goods,dist_bad,dist_good,woe,iv_component
bin_1,2418,97,2321,0.10497835497835498,0.13981927710843373,-0.2865965250681038,0.009985287212648967
bin_4,15106,827,14279,0.895021645021645,0.8601807228915662,0.03970539229634657,0.0013833724811412429
