bin,count,bads,goods,dist_bad,dist_good,woe,iv_component
bin_1,8418,523,7895,0.566017316017316,0.4756024096385542,0.17404244007813088,0.015736030925595456
bin_9,9106,401,8705,0.43398268398268397,0.5243975903614457,-0.18924552219276974,0.017110616171659158
