bin,count,bads,goods,dist_bad,dist_good,woe,iv_component
bin_1,5409,379,5030,0.4101731601731602,0.3030120481927711,0.30280684469159186,0.03244911819242396
bin_9,12115,545,11570,0.5898268398268398,0.696987951807229,-0.1669391228215278,0.017889382034585677
