bin,count,bads,goods,dist_bad,dist_good,woe,iv_component
bin_1,956,37,919,0.04004329004329004,0.05536144578313253,-0.3239223070085123,0.004961892346365465
bin_2,16568,887,15681,0.95995670995671,0.9446385542168675,0.01608581763149847,0.0002464050596819983
