bin,count,bads,goods,dist_bad,dist_good,woe,iv_component
bin_1,14129,806,13323,0.8722943722943723,0.8025903614457831,0.0832825012493668,0.00580512437058351
bin_4,3395,118,3277,0.1277056277056277,0.19740963855421687,-0.4355531215301994,0.030359799508277892
