bin,count,bads,goods,dist_bad,dist_good,woe,iv_component
bin_1,2025,34,1991,0.0367965367965368,0.11993975903614458,-1.1815858767450844,0.09824085714539836
bin_2,15499,890,14609,0.9632034632034632,0.8800602409638554,0.09027430929662182,0.00750569696037612
