variable,var_type,bin,count,bads,goods,dist_bad,dist_good,woe,iv_component,iv_total
saldo_intereses,num,bin_2,2190,80,2110,0.08658008658008658,0.12710843373493977,-0.3839706890932802,0.015561697384860662,0.4368835546216782
saldo_intereses,num,bin_3,2191,123,2068,0.1331168831168831,0.12457831325301205,0.06629302244704817,0.0005660476036512928,0.4368835546216782
saldo_intereses,num,bin_4,2190,165,2025,0.17857142857142858,0.12198795180722892,0.3810663970628916,0.021562061623825405,0.4368835546216782
saldo_intereses,num,bin_5,2191,309,1882,0.3344155844155844,0.11337349397590361,1.0816968594553709,0.23910053503605275,0.4368835546216782
salmxincicap_v,num,bin_1,1592,383,1209,0.4145021645021645,0.07283132530120481,1.7389320412688039,0.59414236985375,0.7511992365022864
salmxincicap_v,num,bin_5,15932,541,15391,0.5854978354978355,0.9271686746987952,-0.45967302043052205,0.15705686664853633,0.7511992365022864
salmxinciint_v,num,bin_1,1393,327,1066,0.3538961038961039,0.06421686746987952,1.706737468874414,0.49440640676356706,0.6017103839557966
salmxinciint_v,num,bin_4,16131,597,15534,0.6461038961038961,0.9357831325301205,-0.3704234328840401,0.10730397719222952,0.6017103839557966
salmedincicap_v,num,bin_1,1592,383,1209,0.4145021645021645,0.07283132530120481,1.7389320412688039,0.59414236985375,0.7511992365022864
salmedincicap_v,num,bin_5,15932,541,15391,0.5854978354978355,0.9271686746987952,-0.45967302043052205,0.15705686664853633,0.7511992365022864
salmedinciint_v,num,bin_1,1393,326,1067,0.3528138528138528,0.06427710843373494,1.7027370327679048,0.4913021999703134,0.5976814894113112
salmedinciint_v,num,bin_4,16131,598,15533,0.6471861471861472,0.9357228915662651,-0.36868541533432514,0.10637928944099777,0.5976814894113112
salvencapital,num,bin_1,16780,659,16121,0.7132034632034632,0.971144578313253,-0.3087086116705408,0.07962864353829437,0.6719839997221089
salvencapital,num,bin_2,744,265,479,0.28679653679653677,0.02885542168674699,2.296475131278257,0.5923553561838145,0.6719839997221089
saldo_vivo,num,bin_1,2191,44,2147,0.047619047619047616,0.12933734939759037,-0.9991912612575696,0.08165221302192882,0.0889832048359472
saldo_vivo,num,bin_2,15333,880,14453,0.9523809523809523,0.8706626506024097,0.08971052572636047,0.007330991814018441,0.0889832048359472
tasa_operacion,num,bin_1,6333,448,5885,0.48484848484848486,0.3545180722891566,0.3130771154235586,0.04080346961603682,0.0701976892194308
tasa_operacion,num,bin_4,11191,476,10715,0.5151515151515151,0.6454819277108433,-0.2255361509733069,0.029394219603394018,0.0701976892194308
total_saldo,num,bin_1,13143,771,12372,0.8344155844155844,0.7453012048192771,0.11294314246131976,0.010064858070097863,0.0484375565217083
total_saldo,num,bin_7,4381,153,4228,0.16558441558441558,0.2546987951807229,-0.43060052289474243,0.0383726984516105,0.0484375565217083
clasi_act_empre,num,bin_1,4430,294,4136,0.3181818181818182,0.2491566265060241,0.244541253853367,0.016879506919867674,0.0370973559731138
clasi_act_empre,num,bin_3,6565,357,6208,0.38636363636363635,0.3739759036144578,0.032587622619534816,0.0004036867599418827,0.0370973559731138
clasi_act_empre,num,bin_5,6529,273,6256,0.29545454545454547,0.3768674698795181,-0.24337858433723683,0.019814162293304283,0.0370973559731138
antiguedad_empresa,num,bin_1,13090,588,12502,0.6363636363636364,0.753132530120482,-0.16847105989018038,0.01967217929341965,0.0648970910761073
antiguedad_empresa,num,bin_7,4434,336,4098,0.36363636363636365,0.24686746987951808,0.3873027338673096,0.04522491178268771,0.0648970910761073
num_nominas_domici,num,bin_1,15677,886,14791,0.9588744588744589,0.8910240963855421,0.07338868663666134,0.004979448990882992,0.0710994523836384
num_nominas_domici,num,bin_2,1847,38,1809,0.04112554112554113,0.10897590361445783,-0.9744974229659589,0.06612000339275549,0.0710994523836384
ocupacion_repre,num,bin_1,2204,82,2122,0.08874458874458875,0.1278313253012048,-0.3649491692067247,0.014264672033339145,0.0159782494987179
ocupacion_repre,num,bin_5,15320,842,14478,0.9112554112554112,0.8721686746987952,0.04384038209219035,0.0017135774653788294,0.0159782494987179
sactidebefinmes,num,bin_1,2191,37,2154,0.04004329004329004,0.12975903614457832,-1.175718042369159,0.10548042137589517,0.1169812918448878
sactidebefinmes,num,bin_2,13142,744,12398,0.8051948051948052,0.746867469879518,0.07519648927417763,0.004386010844427358,0.1169812918448878
sactidebefinmes,num,bin_8,2191,143,2048,0.15476190476190477,0.12337349397590361,0.2266715468034594,0.007114859624565272,0.1169812918448878
sactidebepromedio,num,bin_1,2191,36,2155,0.03896103896103896,0.12981927710843374,-1.203581161378788,0.10935526379027191,0.1207144650388368
sactidebepromedio,num,bin_2,13142,746,12396,0.8073593073593074,0.7467469879518073,0.07804238399907239,0.004730329906274552,0.1207144650388368
sactidebepromedio,num,bin_8,2191,142,2049,0.15367965367965367,0.12343373493975904,0.21916581206531136,0.006628871342290425,0.1207144650388368
salpashabefinmes,num,bin_1,4051,491,3560,0.5313852813852814,0.21445783132530122,0.9073742066513948,0.2875717935642241,0.4664722362465133
salpashabefinmes,num,bin_2,2023,90,1933,0.09740259740259741,0.11644578313253012,-0.17857290617511537,0.0034005970186265708,0.4664722362465133
salpashabefinmes,num,bin_3,11450,343,11107,0.3712121212121212,0.6690963855421687,-0.5891544692982297,0.17549984566366267,0.4664722362465133
spasivohabe_prom,num,bin_1,2025,343,1682,0.3712121212121212,0.10132530120481928,1.298437509335997,0.3504311703728936,0.4468150831031432
spasivohabe_prom,num,bin_2,15499,581,14918,0.6287878787878788,0.8986746987951807,-0.35712715696024694,0.09638391273024963,0.4468150831031432
total_deuda,num,bin_1,2014,21,1993,0.022727272727272728,0.12006024096385542,-1.6644279797864212,0.16200371568863123,0.1722151423490154
total_deuda,num,bin_2,15510,903,14607,0.9772727272727273,0.8799397590361446,0.1049123112691252,0.010211426660384236,0.1722151423490154
costototalventas,num,bin_1,3896,183,3713,0.19805194805194806,0.22367469879518073,-0.12166339863270864,0.003117350937740448,0.0039493779657653
costototalventas,num,bin_4,13628,741,12887,0.801948051948052,0.7763253012048192,0.032472197710646175,0.0008320270280248593,0.0039493779657653
utilidad_bruta,num,bin_1,975,47,928,0.050865800865800864,0.055903614457831326,-0.09443822837319156,0.00047576219050574124,0.0005025731092554
utilidad_bruta,num,bin_2,16549,877,15672,0.9491341991341992,0.9440963855421687,0.005321935450756893,2.6810918749731945e-05,0.0005025731092554
ebitda,num,bin_1,3891,260,3631,0.2813852813852814,0.21873493975903616,0.2518641623041425,0.015779375811762607,0.021016262808446
ebitda,num,bin_5,13633,664,12969,0.7186147186147186,0.7812650602409639,-0.08358912115635728,0.00523688699668339,0.021016262808446
ebit,num,bin_1,5837,362,5475,0.3917748917748918,0.32981927710843373,0.17214255984401988,0.01066519810539379,0.0166750385986812
ebit,num,bin_7,11687,562,11125,0.6082251082251082,0.6701807228915663,-0.09700235443779942,0.006009840493287488,0.0166750385986812
saldo_pasivo,num,bin_1,2186,334,1852,0.36147186147186144,0.11156626506024096,1.175565480473526,0.2937803925186497,0.4960615215538249
saldo_pasivo,num,bin_2,1864,159,1705,0.17207792207792208,0.10271084337349398,0.5160297152055648,0.03579547386848803,0.4960615215538249
saldo_pasivo,num,bin_3,13474,431,13043,0.46645021645021645,0.7857228915662651,-0.5214528775635849,0.16648565516668715,0.4960615215538249
saldo_activo,num,bin_1,2191,37,2154,0.04004329004329004,0.12975903614457832,-1.175718042369159,0.10548042137589517,0.1169812918448878
saldo_activo,num,bin_2,13142,744,12398,0.8051948051948052,0.746867469879518,0.07519648927417763,0.004386010844427358,0.1169812918448878
saldo_activo,num,bin_8,2191,143,2048,0.15476190476190477,0.12337349397590361,0.2266715468034594,0.007114859624565272,0.1169812918448878
saldo_neto,num,bin_1,2025,20,2005,0.021645021645021644,0.12078313253012048,-1.7192211634837282,0.17044033834145847,0.1810323512446287
saldo_neto,num,bin_2,15499,904,14595,0.9783549783549783,0.8792168674698795,0.10684097980691182,0.01059201290317023,0.1810323512446287
saldo_haber,num,bin_1,4052,489,3563,0.5292207792207793,0.21463855421686748,0.9024502265719865,0.2838948002302998,0.4619835111110564
saldo_haber,num,bin_2,2022,92,1930,0.09956709956709957,0.11626506024096385,-0.15504080214694047,0.002588865217093985,0.4619835111110564
saldo_haber,num,bin_3,11450,343,11107,0.3712121212121212,0.6690963855421687,-0.5891544692982297,0.17549984566366267,0.4619835111110564
patrimonio_neto,num,bin_1,3210,151,3059,0.1634199134199134,0.18427710843373493,-0.12011760463302865,0.00250531630442419,0.0030319094265243
patrimonio_neto,num,bin_3,14314,773,13541,0.8365800865800865,0.8157228915662651,0.025247552307548143,0.0005265931221001891,0.0030319094265243
utilidad_neta,num,bin_1,5838,361,5477,0.3906926406926407,0.3299397590361446,0.16901107625211007,0.010267909914181484,0.0160421544741282
utilidad_neta,num,bin_7,11686,563,11123,0.6093073593073594,0.6700602409638554,-0.09504478474938832,0.00577424455994673,0.0160421544741282
departamento_cat,num,bin_1,14129,806,13323,0.8722943722943723,0.8025903614457831,0.0832825012493668,0.00580512437058351,0.0361649238788614
departamento_cat,num,bin_4,3395,118,3277,0.1277056277056277,0.19740963855421687,-0.4355531215301994,0.030359799508277892,0.0361649238788614
clasi_geo_cat,num,bin_1,10900,513,10387,0.5551948051948052,0.625722891566265,-0.11958855535409126,0.00843435196105145,0.0354831166752627
clasi_geo_cat,num,bin_4,2765,136,2629,0.1471861471861472,0.1583734939759036,-0.07325803629087864,0.00081956305712262,0.0354831166752627
clasi_geo_cat,num,bin_5,3859,275,3584,0.2976190476190476,0.21590361445783132,0.3209822262747007,0.02622920165708871,0.0354831166752627
total_ventas,num,bin_1,3204,185,3019,0.2002164502164502,0.18186746987951807,0.09612079807443648,0.0017637186338380591,0.002179932453115
total_ventas,num,bin_3,14320,739,13581,0.7997835497835498,0.8181325301204819,-0.022683212452916064,0.0004162138192770104,0.002179932453115
gastos_admin,num,bin_1,1605,67,1538,0.07251082251082251,0.09265060240963856,-0.24509962797167284,0.004936252560631188,0.0053783917551521
gastos_admin,num,bin_2,15919,857,15062,0.9274891774891775,0.9073493975903615,0.0219535266394331,0.0004421391945209761,0.0053783917551521
pasivo_circ,num,bin_1,6811,436,6375,0.47186147186147187,0.38403614457831325,0.20594877602535797,0.018087518657992994,0.0315976599784235
pasivo_circ,num,bin_8,10713,488,10225,0.5281385281385281,0.6159638554216867,-0.15382967235490494,0.013510141320430583,0.0315976599784235
activo_circ,num,bin_1,4864,312,4552,0.33766233766233766,0.2742168674698795,0.20812711470626602,0.013204722652338722,0.0190084455628374
activo_circ,num,bin_6,12660,612,12048,0.6623376623376623,0.7257831325301205,-0.09147576482439834,0.005803722910498678,0.0190084455628374
activo_no_circ,num,bin_1,1603,74,1529,0.08008658008658008,0.09210843373493977,-0.1398582100219422,0.001681354932405341,0.0018394976777457
activo_no_circ,num,bin_2,15921,850,15071,0.9199134199134199,0.9078915662650603,0.013154605767636218,0.00015814274534038992,0.0018394976777457
activos_fijos,num,bin_1,1603,100,1503,0.10822510822510822,0.09054216867469879,0.17839769893806734,0.0031545957262539863,0.0035017983868274
activos_fijos,num,bin_2,15921,824,15097,0.8917748917748918,0.9094578313253012,-0.01963489495531395,0.00034720266057345603,0.0035017983868274
pasivo_no_circ,num,bin_1,6808,432,6376,0.4675324675324675,0.3840963855421687,0.19657527047700976,0.01640147038478496,0.0285471404770613
pasivo_no_circ,num,bin_6,10716,492,10224,0.5324675324675324,0.6159036144578314,-0.14556855742205763,0.01214567009227634,0.0285471404770613
activo_total,num,bin_1,3894,182,3712,0.19696969696969696,0.2236144578313253,-0.1268735041263454,0.00338051417712329,0.0042795942317296
activo_total,num,bin_5,13630,742,12888,0.803030303030303,0.7763855421686747,0.03374322101352039,0.0008990800546063204,0.0042795942317296
pasivo_total,num,bin_1,973,34,939,0.0367965367965368,0.05656626506024096,-0.430009051889151,0.008501162106781578,0.0089111574261998
pasivo_total,num,bin_2,16551,890,15661,0.9632034632034632,0.943433734939759,0.02073854096270216,0.0004099953194183193,0.0089111574261998
pasivo_lp,num,bin_1,6808,432,6376,0.4675324675324675,0.3840963855421687,0.19657527047700976,0.01640147038478496,0.0285471404770613
pasivo_lp,num,bin_6,10716,492,10224,0.5324675324675324,0.6159036144578314,-0.14556855742205763,0.01214567009227634,0.0285471404770613
gastos_fin,num,bin_1,6412,279,6133,0.30194805194805197,0.3694578313253012,-0.20178162110166759,0.013622232722957275,0.0204888879685029
gastos_fin,num,bin_3,11112,645,10467,0.698051948051948,0.6305421686746988,0.10171348964383911,0.006866655245545702,0.0204888879685029
productos_fin,num,bin_1,11397,593,10804,0.6417748917748918,0.6508433734939759,-0.014031413211830338,0.00012724361420439912,0.0003597683239816
productos_fin,num,bin_2,6127,331,5796,0.3582251082251082,0.3491566265060241,0.025640974639440352,0.00023252470977726494,0.0003597683239816
impuestos,num,bin_1,5840,397,5443,0.4296536796536797,0.3278915662650602,0.270296524955941,0.027505945621116273,0.0442128353627218
impuestos,num,bin_2,11684,527,11157,0.5703463203463204,0.6721084337349398,-0.16417593134886693,0.016706889741605592,0.0442128353627218
margen_operativo,num,bin_1,958,43,915,0.046536796536796536,0.055120481927710845,-0.16927804687900855,0.001453029497997853,0.0015306552672547
margen_operativo,num,bin_2,16566,881,15685,0.9534632034632035,0.9448795180722892,0.009043408014351351,7.762576925686456e-05,0.0015306552672547
roa,num,bin_1,1950,157,1793,0.1699134199134199,0.10801204819277109,0.4530462344461256,0.02804418336508983,0.0524428168867422
roa,num,bin_3,3883,241,3642,0.26082251082251084,0.2193975903614458,0.17295457590605212,0.007164629550285447,0.0524428168867422
roa,num,bin_7,11691,526,11165,0.5692640692640693,0.6725903614457831,-0.16679204883359788,0.01723400397136702,0.0524428168867422
roa2,num,bin_1,974,77,897,0.08333333333333333,0.05403614457831325,0.4331954624978382,0.012691409232617386,0.0407538054860873
roa2,num,bin_2,973,71,902,0.07683982683982683,0.054337349397590363,0.3465112596816421,0.0077973618044670946,0.0407538054860873
roa2,num,bin_3,2918,185,2733,0.2002164502164502,0.16463855421686746,0.19564654185320726,0.0069606923187314216,0.0407538054860873
roa2,num,bin_6,971,54,917,0.05844155844155844,0.05524096385542169,0.056322477010759965,0.00018026541499844998,0.0407538054860873
roa2,num,bin_7,971,45,926,0.048701298701298704,0.05578313253012048,-0.13576584217290916,0.0009614711338985864,0.0407538054860873
roa2,num,bin_8,10717,492,10225,0.5324675324675324,0.6159638554216867,-0.1456663617157441,0.012162605581374431,0.0407538054860873
productividad,num,bin_1,1909,136,1773,0.1471861471861472,0.10680722891566265,0.32067248236479473,0.012948407957001445,0.0148163823224538
productividad,num,bin_3,15615,788,14827,0.8528138528138528,0.8931927710843374,-0.04626112945719652,0.0018679743654524442,0.0148163823224538
margen_neto,num,bin_1,956,37,919,0.04004329004329004,0.05536144578313253,-0.3239223070085123,0.004961892346365465,0.0052082974060474
margen_neto,num,bin_2,16568,887,15681,0.95995670995671,0.9446385542168675,0.01608581763149847,0.0002464050596819983,0.0052082974060474
margen_bruto,num,bin_1,958,35,923,0.03787878787878788,0.055602409638554215,-0.38383527031048803,0.006802951149040759,0.0071324898008134
margen_bruto,num,bin_2,16566,889,15677,0.9621212121212122,0.9443975903614458,0.018593189148324123,0.0003295386517726896,0.0071324898008134
margen_ebit,num,bin_1,956,37,919,0.04004329004329004,0.05536144578313253,-0.3239223070085123,0.004961892346365465,0.0052082974060474
margen_ebit,num,bin_2,16568,887,15681,0.95995670995671,0.9446385542168675,0.01608581763149847,0.0002464050596819983,0.0052082974060474
rot_cap_trabajo,num,bin_1,970,88,882,0.09523809523809523,0.05313253012048193,0.5835906611743656,0.024572414586108256,0.0264876837167492
rot_cap_trabajo,num,bin_2,16554,836,15718,0.9047619047619048,0.9468674698795181,-0.04548731563846823,0.0019152691306409547,0.0264876837167492
rot_activos_totales,num,bin_1,4862,356,4506,0.3852813852813853,0.2714457831325301,0.3502115125627912,0.0398665384120467,0.0592069134540132
rot_activos_totales,num,bin_6,12662,568,12094,0.6147186147186147,0.7285542168674699,-0.1698974194090565,0.01934037504196655,0.0592069134540132
rot_activos_fijos,num,bin_1,1547,93,1454,0.10064935064935066,0.08759036144578314,0.13897173776274166,0.0018148304230446595,0.0020030894919773
rot_activos_fijos,num,bin_2,15977,831,15146,0.8993506493506493,0.9124096385542169,-0.01441605211536931,0.00018825906893267448,0.0020030894919773
cobertura_intereses,num,bin_1,2622,182,2440,0.19696969696969696,0.14698795180722893,0.292699271492498,0.01462962039697808,0.0176475792164608
cobertura_intereses,num,bin_5,14902,742,14160,0.803030303030303,0.8530120481927711,-0.06038122137737994,0.003017958819482776,0.0176475792164608
cob_int_fin,num,bin_1,2622,182,2440,0.19696969696969696,0.14698795180722893,0.292699271492498,0.01462962039697808,0.0176475792164608
cob_int_fin,num,bin_5,14902,742,14160,0.803030303030303,0.8530120481927711,-0.06038122137737994,0.003017958819482776,0.0176475792164608
cobertura_deuda,num,bin_1,2444,186,2258,0.2012987012987013,0.13602409638554216,0.39195783170654447,0.025584892607263213,0.0307127250420961
cobertura_deuda,num,bin_4,15080,738,14342,0.7987012987012987,0.8639759036144579,-0.07855784713909733,0.00512783243483293,0.0307127250420961
cobertura_deuda_tot,num,bin_1,3846,278,3568,0.3008658008658009,0.21493975903614457,0.3363065226936876,0.028897488336564064,0.0388578412388067
cobertura_deuda_tot,num,bin_5,13678,646,13032,0.6991341991341992,0.7850602409638554,-0.11591774379632871,0.009960352902242717,0.0388578412388067
rat_pasivolp_ebit,num,bin_1,6756,417,6339,0.4512987012987013,0.3818674698795181,0.16705581821758542,0.011598891174586179,0.0198715303023799
rat_pasivolp_ebit,num,bin_6,10768,507,10261,0.5487012987012987,0.618132530120482,-0.1191486735680756,0.008272639127793783,0.0198715303023799
rat_pasivototal_ebit,num,bin_1,970,36,934,0.03896103896103896,0.05626506024096386,-0.3675115970697823,0.006359428496314698,0.0066738357757789
rat_pasivototal_ebit,num,bin_2,16554,888,15666,0.961038961038961,0.9437349397590361,0.01816960776793665,0.0003144072794642649,0.0066738357757789
rat_pasivot_utneta,num,bin_1,4828,282,4546,0.3051948051948052,0.273855421686747,0.10834996922857547,0.003395621238740632,0.0047782404911321
rat_pasivot_utneta,num,bin_6,12696,642,12054,0.6948051948051948,0.726144578313253,-0.04411762765007777,0.0013826192523915,0.0047782404911321
rat_solvencia,num,bin_1,6728,430,6298,0.4653679653679654,0.37939759036144577,0.2042437097295887,0.017558908318175477,0.0303781151589874
rat_solvencia,num,bin_8,10796,494,10302,0.5346320346320347,0.6206024096385542,-0.14911191023465745,0.012819206840811974,0.0303781151589874
rat_liquidez,num,bin_1,7500,460,7040,0.49783549783549785,0.42409638554216866,0.16030894303400312,0.011821039152009268,0.0219242230443652
rat_liquidez,num,bin_9,10024,464,9560,0.5021645021645021,0.5759036144578313,-0.13701255111624133,0.010103183892356026,0.0219242230443652
rat_pas_patrinet,num,bin_1,972,30,942,0.032467532467532464,0.05674698795180723,-0.5583619902112574,0.013556725085445287,0.0141737736172092
rat_pas_patrinet,num,bin_2,16552,894,15658,0.9675324675324676,0.9432530120481928,0.02541443040860501,0.0006170485317639249,0.0141737736172092
rent_patrimonio,num,bin_1,5832,393,5439,0.4253246753246753,0.32765060240963856,0.26090501514925085,0.025483655473586702,0.0408158392930636
rent_patrimonio,num,bin_7,11692,531,11161,0.5746753246753247,0.6723493975903615,-0.1569729137108257,0.015332183819476973,0.0408158392930636
rent_activos,num,bin_1,1948,154,1794,0.16666666666666666,0.1080722891566265,0.4331954624978382,0.025382818465234772,0.0509190872629638
rent_activos,num,bin_3,3885,244,3641,0.26406926406926406,0.21933734939759036,0.18560047982071876,0.008302264826362088,0.0509190872629638
rent_activos,num,bin_7,11691,526,11165,0.5692640692640693,0.6725903614457831,-0.16679204883359788,0.01723400397136702,0.0509190872629638
captrab_ventas,num,bin_1,4781,211,4570,0.22835497835497837,0.2753012048192771,-0.18696444770923334,0.00877727530293021,0.0117240201829742
captrab_ventas,num,bin_6,12743,713,12030,0.7716450216450217,0.7246987951807229,0.06276851414852186,0.0029467448800440505,0.0117240201829742
gasto_fin_ventas,num,bin_1,6336,265,6071,0.28679653679653677,0.3657228915662651,-0.2431028864412615,0.01918722466080798,0.028443770953586
gasto_fin_ventas,num,bin_3,11188,659,10529,0.7132034632034632,0.634277108433735,0.11728080334869828,0.009256546292778087,0.028443770953586
ut_bruta_pasivolp,num,bin_1,3158,228,2930,0.24675324675324675,0.17650602409638555,0.3350338296462782,0.02353519602874301,0.0297986749007922
ut_bruta_pasivolp,num,bin_6,14366,696,13670,0.7532467532467533,0.8234939759036145,-0.0891633666806252,0.00626347887204924,0.0297986749007922
rat_actcir_ncirc,num,bin_1,7778,474,7304,0.512987012987013,0.44,0.15347580212322248,0.011201740362759874,0.0213940843130065
rat_actcir_ncirc,num,bin_9,9746,450,9296,0.487012987012987,0.56,-0.13964599362437669,0.010192343950246721,0.0213940843130065
tasa_impuestos,num,bin_1,5792,389,5403,0.420995670995671,0.3254819277108434,0.2573156124773309,0.024577177353337965,0.0396272510520549
tasa_impuestos,num,bin_2,967,48,919,0.05194805194805195,0.05536144578313253,-0.06363920874484566,0.00021722568279906242,0.0396272510520549
tasa_impuestos,num,bin_3,10765,487,10278,0.5270562770562771,0.6191566265060241,-0.1610509417666346,0.014832848015917898,0.0396272510520549
rat_pastot_utnet,num,bin_1,4828,282,4546,0.3051948051948052,0.273855421686747,0.10834996922857547,0.003395621238740632,0.0047782404911321
rat_pastot_utnet,num,bin_6,12696,642,12054,0.6948051948051948,0.726144578313253,-0.04411762765007777,0.0013826192523915,0.0047782404911321
rat_ebit_activos,num,bin_1,1948,154,1794,0.16666666666666666,0.1080722891566265,0.4331954624978382,0.025382818465234772,0.0509190872629638
rat_ebit_activos,num,bin_3,3885,244,3641,0.26406926406926406,0.21933734939759036,0.18560047982071876,0.008302264826362088,0.0509190872629638
rat_ebit_activos,num,bin_7,11691,526,11165,0.5692640692640693,0.6725903614457831,-0.16679204883359788,0.01723400397136702,0.0509190872629638
rat_ebit_pasivos,num,bin_1,3844,277,3567,0.29978354978354976,0.21487951807228917,0.33298322353139737,0.02827161817002754,0.0379886879893963
rat_ebit_pasivos,num,bin_5,13680,647,13033,0.7002164502164502,0.7851204819277109,-0.11444768432686893,0.009717069819368835,0.0379886879893963
rat_ebit_sact,num,bin_1,4864,310,4554,0.3354978354978355,0.27433734939759036,0.20125695355845755,0.012308973110689729,0.0176939767148165
rat_ebit_sact,num,bin_6,12660,614,12046,0.6645021645021645,0.7256626506024096,-0.08804710275357355,0.005385003604126792,0.0176939767148165
rat_ebit_spas,num,bin_1,2418,95,2323,0.10281385281385282,0.13993975903614458,-0.30829193846691794,0.01144561759661134,0.0130145928482264
rat_ebit_spas,num,bin_4,15106,829,14277,0.8971861471861472,0.8600602409638555,0.042260928049025176,0.0015689752516151268,0.0130145928482264
rat_pasivo_activo,num,bin_1,974,38,936,0.04112554112554113,0.056385542168674696,-0.3155834140482558,0.004815803227572036,0.0050606116193924
rat_pasivo_activo,num,bin_2,16550,886,15664,0.9588744588744589,0.9436144578313252,0.016042488537739808,0.0002448083918203688,0.0050606116193924
margen_ebitda,num,bin_1,958,43,915,0.046536796536796536,0.055120481927710845,-0.16927804687900855,0.001453029497997853,0.0015306552672547
margen_ebitda,num,bin_2,16566,881,15685,0.9534632034632035,0.9448795180722892,0.009043408014351351,7.762576925686456e-05,0.0015306552672547
rat_pasivolp_ebitda,num,bin_1,7720,474,7246,0.512987012987013,0.43650602409638556,0.16144835294300433,0.012347729687844011,0.0235036943567788
rat_pasivolp_ebitda,num,bin_7,9804,450,9354,0.487012987012987,0.5634939759036145,-0.14586585281851572,0.011155964668934804,0.0235036943567788
rat_pasivot_ebitda,num,bin_1,7720,474,7246,0.512987012987013,0.43650602409638556,0.16144835294300433,0.012347729687844011,0.0235036943567788
rat_pasivot_ebitda,num,bin_9,9804,450,9354,0.487012987012987,0.5634939759036145,-0.14586585281851572,0.011155964668934804,0.0235036943567788
rat_ebitda_activos,num,bin_1,1948,151,1797,0.1634199134199134,0.10825301204819276,0.41185185273431574,0.02272059053955441,0.046225536729642
rat_ebitda_activos,num,bin_3,3887,243,3644,0.262987012987013,0.21951807228915662,0.18067008766364992,0.00785353732652771,0.046225536729642
rat_ebitda_activos,num,bin_7,11689,530,11159,0.5735930735930735,0.6722289156626506,-0.15867871693658336,0.015651408863559965,0.046225536729642
rat_ebitda_pasivos,num,bin_1,6725,440,6285,0.47619047619047616,0.3786144578313253,0.2292995085909094,0.022374133060010844,0.0390424213593724
rat_ebitda_pasivos,num,bin_8,10799,484,10315,0.5238095238095238,0.6213855421686747,-0.17082361608576999,0.01666828829936163,0.0390424213593724
rat_accirc_actotal,num,bin_1,974,38,936,0.04112554112554113,0.056385542168674696,-0.3155834140482558,0.004815803227572036,0.0050606116193924
rat_accirc_actotal,num,bin_2,16550,886,15664,0.9588744588744589,0.9436144578313252,0.016042488537739808,0.0002448083918203688,0.0050606116193924
rat_acnocirc_actotal,num,bin_1,4861,315,4546,0.3409090909090909,0.273855421686747,0.21901553711609503,0.01468579538033662,0.0211824687291178
rat_acnocirc_actotal,num,bin_6,12663,609,12054,0.6590909090909091,0.726144578313253,-0.0968876636301419,0.006496673348781254,0.0211824687291178
rat_pascirc_pastotal,num,bin_1,1922,150,1772,0.16233766233766234,0.10674698795180723,0.4192170656341798,0.02330455939266334,0.0384752156618273
rat_pascirc_pastotal,num,bin_3,1923,125,1798,0.13528138528138528,0.1083132530120482,0.22232942497368596,0.005995809340056019,0.0384752156618273
rat_pascirc_pastotal,num,bin_5,13679,649,13030,0.7023809523809523,0.7849397590361445,-0.11113105071185037,0.009174846929108017,0.0384752156618273
rat_pasnocirc_pastot,num,bin_1,7686,469,7217,0.5075757575757576,0.43475903614457834,0.15485403807695655,0.011275963353142966,0.0213182265314878
rat_pasnocirc_pastot,num,bin_7,9838,455,9383,0.49242424242424243,0.5652409638554217,-0.13791149863614868,0.010042263178344894,0.0213182265314878
rat_activos_sactivo,num,bin_1,7782,474,7308,0.512987012987013,0.44024096385542166,0.15292830690012965,0.01112493012736791,0.0212523156175906
rat_activos_sactivo,num,bin_9,9742,450,9292,0.487012987012987,0.5597590361445783,-0.13921560842298392,0.010127385490222768,0.0212523156175906
rat_pasivos_sactivo,num,bin_1,6809,414,6395,0.44805194805194803,0.38524096385542167,0.15104016251532185,0.009486981260790655,0.0162565259589242
rat_pasivos_sactivo,num,bin_8,10715,510,10205,0.551948051948052,0.6147590361445783,-0.10777644682262323,0.006769544698133546,0.0162565259589242
rat_pasivos_spasivo,num,bin_1,806,21,785,0.022727272727272728,0.047289156626506026,-0.732715377356035,0.017996870029801847,0.0186220760917138
rat_pasivos_spasivo,num,bin_2,16718,903,15815,0.9772727272727273,0.952710843373494,0.02545432038018659,0.0006252060619120312,0.0186220760917138
rat_uneta_sactivo,num,bin_1,4862,310,4552,0.3354978354978355,0.2742168674698795,0.20169622437597565,0.012360139877343607,0.0177659252140466
rat_uneta_sactivo,num,bin_6,12662,614,12048,0.6645021645021645,0.7257831325301205,-0.08821311918958194,0.0054057853367030445,0.0177659252140466
rat_uneta_spasivo,num,bin_1,2418,97,2321,0.10497835497835498,0.13981927710843373,-0.2865965250681038,0.009985287212648967,0.0113686596937902
rat_uneta_spasivo,num,bin_4,15106,827,14279,0.895021645021645,0.8601807228915662,0.03970539229634657,0.0013833724811412429,0.0113686596937902
rat_ventas_sactivo,num,bin_1,9610,560,9050,0.6060606060606061,0.5451807228915663,0.10586264973817355,0.006444905748024988,0.0151935319765348
rat_ventas_sactivo,num,bin_7,7914,364,7550,0.3939393939393939,0.45481927710843373,-0.14370307190337928,0.008748626228509858,0.0151935319765348
