bin,count,bads,goods,dist_bad,dist_good,woe,iv_component
bin_1,1829,256,1573,0.27705627705627706,0.09475903614457831,1.0728834441242352,0.19558369168368878
bin_2,1803,159,1644,0.17207792207792208,0.09903614457831325,0.5524625293070567,0.04035284514251716
bin_3,13892,509,13383,0.5508658008658008,0.8062048192771084,-0.3808466045429013,0.09724499816926385
