bin,count,bads,goods,dist_bad,dist_good,woe,iv_component
bin_1,1994,318,1676,0.34415584415584416,0.10096385542168675,1.2263320044410988,0.2982341190083764
bin_2,1993,169,1824,0.1829004329004329,0.10987951807228916,0.5095574469917471,0.03720835093683073
bin_3,13537,437,13100,0.47294372294372294,0.7891566265060241,-0.5119884113907023,0.16189734215610393
