bin,count,bads,goods,dist_bad,dist_good,woe,iv_component
bin_1,1999,27,1972,0.02922077922077922,0.11879518072289157,-1.4025207664553012,0.1256299582495175
bin_2,5995,271,5724,0.29329004329004327,0.34481927710843374,-0.16185841709369028,0.008340440219895336
bin_5,9530,626,8904,0.6774891774891775,0.5363855421686747,0.23354038084766818,0.03295339673174069
