bin,count,bads,goods,dist_bad,dist_good,woe,iv_component
bin_1,2444,186,2258,0.2012987012987013,0.13602409638554216,0.39195783170654447,0.025584892607263213
bin_4,15080,738,14342,0.7987012987012987,0.8639759036144579,-0.07855784713909733,0.00512783243483293
