bin,count,bads,goods,dist_bad,dist_good,woe,iv_component
bin_1,1491,118,1373,0.1277056277056277,0.08271084337349398,0.43437712140064416,0.019544704896235058
bin_3,4471,302,4169,0.3268398268398268,0.251144578313253,0.2634414421970233,0.019941265439302715
bin_9,11562,504,11058,0.5454545454545454,0.666144578313253,-0.19988725612355926,0.02412439950958927
