bin,count,bads,goods,dist_bad,dist_good,woe,iv_component
bin_1,2157,15,2142,0.016233766233766232,0.12903614457831325,-2.0729991472025335,0.23383923411066349
bin_2,2156,62,2094,0.0670995670995671,0.12614457831325301,-0.6312511036824401,0.03727222849558128
bin_3,2156,138,2018,0.14935064935064934,0.12156626506024096,0.20583738694660084,0.005719065060257849
bin_4,11055,709,10346,0.7673160173160173,0.6232530120481927,0.20794617867161758,0.02995735143339323
