bin,count,bads,goods,dist_bad,dist_good,woe,iv_component
bin_1,4143,267,3876,0.288961038961039,0.23349397590361445,0.2131355880925431,0.011822005104510347
bin_6,13381,657,12724,0.711038961038961,0.7665060240963856,-0.07511533168147388,0.004166426838955672
