bin,count,bads,goods,dist_bad,dist_good,woe,iv_component
bin_1,10075,598,9477,0.6471861471861472,0.5709036144578313,0.12541356718338734,0.009566864543241585
bin_7,7449,326,7123,0.3528138528138528,0.42909638554216867,-0.19574097990869577,0.014931617706157703
