bin,count,bads,goods,dist_bad,dist_good,woe,iv_component
bin_1,11688,731,10957,0.7911255411255411,0.6600602409638554,0.1811255620473357,0.023739276156688086
bin_2,1997,81,1916,0.08766233766233766,0.11542168674698795,-0.2750999011554167,0.007636594189326002
bin_3,2037,64,1973,0.06926406926406926,0.11885542168674698,-0.539981519959993,0.026778413858069196
bin_4,1802,48,1754,0.05194805194805195,0.10566265060240963,-0.7100072593212868,0.03813775497612338
