bin,count,bads,goods,dist_bad,dist_good,woe,iv_component
bin_1,6808,432,6376,0.4675324675324675,0.3840963855421687,0.19657527047700976,0.01640147038478496
bin_6,10716,492,10224,0.5324675324675324,0.6159036144578314,-0.14556855742205763,0.01214567009227634
