bin,count,bads,goods,dist_bad,dist_good,woe,iv_component
bin_1,7778,474,7304,0.512987012987013,0.44,0.15347580212322248,0.011201740362759874
bin_9,9746,450,9296,0.487012987012987,0.56,-0.13964599362437669,0.010192343950246721
