bin,count,bads,goods,dist_bad,dist_good,woe,iv_component
bin_1,2006,287,1719,0.3106060606060606,0.10355421686746988,1.0984301130797223,0.2274319801311452
bin_2,2006,180,1826,0.19480519480519481,0.11,0.5715196924382471,0.04846783885223057
bin_3,10027,380,9647,0.41125541125541126,0.5811445783132531,-0.3457851097471718,0.05874514427595143
bin_8,3485,77,3408,0.08333333333333333,0.2053012048192771,-0.901629563392572,0.10996983871579283
