bin,count,bads,goods,dist_bad,dist_good,woe,iv_component
bin_1,4381,78,4303,0.08441558441558442,0.25921686746987954,-1.1219130034460576,0.1961118324776687
bin_3,10952,665,10287,0.7196969696969697,0.6196987951807229,0.1495967022277746,0.014959397136428014
bin_8,2191,181,2010,0.1958874458874459,0.1210843373493976,0.4810529329156547,0.03598425475343618
