bin,count,bads,goods,dist_bad,dist_good,woe,iv_component
bin_1,1603,74,1529,0.08008658008658008,0.09210843373493977,-0.1398582100219422,0.001681354932405341
bin_2,15921,850,15071,0.9199134199134199,0.9078915662650603,0.013154605767636218,0.00015814274534038992
