bin,count,bads,goods,dist_bad,dist_good,woe,iv_component
bin_1,10601,637,9964,0.6893939393939394,0.6002409638554217,0.1384816818930428,0.012346053998343242
bin_7,6923,287,6636,0.3106060606060606,0.3997590361445783,-0.25233653284776353,0.02249655274045103
