bin,count,bads,goods,dist_bad,dist_good,woe,iv_component
bin_1,1605,67,1538,0.07251082251082251,0.09265060240963856,-0.24509962797167284,0.004936252560631188
bin_2,15919,857,15062,0.9274891774891775,0.9073493975903615,0.0219535266394331,0.0004421391945209761
