bin,count,bads,goods,dist_bad,dist_good,woe,iv_component
bin_1,3793,304,3489,0.329004329004329,0.21018072289156625,0.44810316292239816,0.0532452337289742
bin_6,13731,620,13111,0.670995670995671,0.7898192771084337,-0.16304147075731398,0.019373175501312588
