bin,count,bads,goods,dist_bad,dist_good,woe,iv_component
bin_1,6809,414,6395,0.44805194805194803,0.38524096385542167,0.15104016251532185,0.009486981260790655
bin_8,10715,510,10205,0.551948051948052,0.6147590361445783,-0.10777644682262323,0.006769544698133546
