bin,count,bads,goods,dist_bad,dist_good,woe,iv_component
bin_1,1633,25,1608,0.027056277056277056,0.09686746987951807,-1.2754247221677606,0.08903892121078213
bin_2,15891,899,14992,0.9729437229437229,0.9031325301204819,0.07445693269636722,0.005197927285493169
