bin,count,bads,goods,dist_bad,dist_good,woe,iv_component
bin_1,4412,112,4300,0.12121212121212122,0.25903614457831325,-0.7594255276836088,0.10466708167234842
bin_3,13112,812,12300,0.8787878787878788,0.7409638554216867,0.17059170150411948,0.023511634654182222
