bin,count,bads,goods,dist_bad,dist_good,woe,iv_component
bin_1,3724,72,3652,0.07792207792207792,0.22,-1.0379182199958534,0.14746526398382645
bin_3,13800,852,12948,0.922077922077922,0.78,0.16733581448613116,0.023774724811406158
