bin,count,bads,goods,dist_bad,dist_good,woe,iv_component
bin_1,5160,330,4830,0.35714285714285715,0.29096385542168673,0.20493681051685808,0.013562513535926326
bin_4,12364,594,11770,0.6428571428571429,0.7090361445783132,-0.09798397818872687,0.006484481861198869
