bin,count,bads,goods,dist_bad,dist_good,woe,iv_component
bin_1,4011,124,3887,0.1341991341991342,0.2341566265060241,-0.5566654625442359,0.055642883689776754
bin_3,13513,800,12713,0.8658008658008658,0.7658433734939759,0.12267725942075522,0.012262511214780475
