bin,count,bads,goods,dist_bad,dist_good,woe,iv_component
bin_1,975,47,928,0.050865800865800864,0.055903614457831326,-0.09443822837319156,0.00047576219050574124
bin_2,16549,877,15672,0.9491341991341992,0.9440963855421687,0.005321935450756893,2.6810918749731945e-05
