bin,count,bads,goods,dist_bad,dist_good,woe,iv_component
bin_1,3934,76,3858,0.08225108225108226,0.23240963855421687,-1.038724950476393,0.15597343895958019
bin_3,13590,848,12742,0.9177489177489178,0.7675903614457832,0.17866763581841988,0.026828474252588143
