bin,count,bads,goods,dist_bad,dist_good,woe,iv_component
bin_1,1603,100,1503,0.10822510822510822,0.09054216867469879,0.17839769893806734,0.0031545957262539863
bin_2,15921,824,15097,0.8917748917748918,0.9094578313253012,-0.01963489495531395,0.00034720266057345603
