bin,count,bads,goods,dist_bad,dist_good,woe,iv_component
bin_1,4302,323,3979,0.3495670995670996,0.2396987951807229,0.3773124154986784,0.041454675314767826
bin_6,13222,601,12621,0.6504329004329005,0.7603012048192771,-0.1560765350204725,0.017147864257200243
